J22 Detective 2,J22 Detective 2,J22 Treasure 4,J22 Treasure 4,PT8.1047502S,18
J22 Zombies 4,J22 Zombies 4,J22 Raid 4,J22 Raid 4,PT6.0816727S,16
J22 Zombies 2,J22 Zombies 2,J22 Ferocious 1,J22 Ferocious 1,PT4.0896781S,10
J22 Gigantic 2,J22 Gigantic 2,J22 Insects 1,J22 Insects 1,PT14.7321464S,22
J22 Raid 4,J22 Raid 4,J22 Think Again 3,J22 Think Again 3,PT4.253806S,13
J22 Gross 4,J22 Gross 4,J22 Insects 1,J22 Insects 1,PT3.7594492S,13
J22 Fiery 2,J22 Fiery 2,J22 Fiery 3,J22 Fiery 3,PT17.4875848S,20
J22 Elves 1,J22 Elves 1,J22 Detective 2,J22 Detective 2,PT4.9355823S,14
J22 Law 4,J22 Law 4,J22 Fangs 4,J22 Fangs 4,PT6.8394004S,20
J22 Rats,J22 Rats,J22 Goblins 3,J22 Goblins 3,PT9.702675S,22
J22 Detective 3,J22 Detective 3,J22 Merfolk 3,J22 Merfolk 3,PT17.8575046S,21
J22 Raid 2,J22 Raid 2,J22 Cats 4,J22 Cats 4,PT7.1835052S,15
J22 Dragons 1,J22 Dragons 1,J22 Insects 1,J22 Insects 1,PT13.480957S,20
J22 Zombies 3,J22 Zombies 3,J22 Gigantic 2,J22 Gigantic 2,PT24.6700487S,22
J22 Insects 3,J22 Insects 3,J22 Teamwork 2,J22 Teamwork 2,PT8.8706719S,22
J22 Wolves 3,J22 Wolves 3,J22 Ferocious 4,J22 Ferocious 4,PT5.6875538S,16
J22 Law 4,J22 Law 4,J22 Holy 1,J22 Holy 1,PT9.2765625S,21
J22 Cats 4,J22 Cats 4,J22 Cruel 1,J22 Cruel 1,PT3.6731102S,14
J22 Fangs 1,J22 Fangs 1,J22 Elves 3,J22 Elves 3,PT2.6469642S,13
J22 Gigantic 2,J22 Gigantic 2,J22 Urza's,J22 Urza's,PT59.4501912S,23
J22 Gross 4,J22 Gross 4,J22 Fiery 1,J22 Fiery 1,PT7.7099427S,21
J22 Demons 2,J22 Demons 2,J22 Cycling 2,J22 Cycling 2,PT5.7162499S,16
J22 Gross 1,J22 Gross 1,J22 Blink 4,J22 Blink 4,PT9.7194701S,26
J22 Ferocious 2,J22 Ferocious 2,J22 Think Again 2,J22 Think Again 2,PT4.4705258S,11
J22 Elves 1,J22 Elves 1,J22 Faeries 1,J22 Faeries 1,PT6.7175171S,15
J22 Merfolk 4,J22 Merfolk 4,J22 Inventive 2,J22 Inventive 2,PT14.0663768S,17
J22 Insects 1,J22 Insects 1,J22 Wolves 4,J22 Wolves 4,PT2.4499985S,12
J22 Fangs 2,J22 Fangs 2,J22 Ferocious 1,J22 Ferocious 1,PT2.0400115S,11
J22 Gross 3,J22 Gross 3,J22 Demons 2,J22 Demons 2,PT9.4636791S,26
J22 Unlucky Thirteen,J22 Unlucky Thirteen,J22 Goblins 1,J22 Goblins 1,PT2.7233361S,12
J22 Urza's,J22 Urza's,J22 Goblins 4,J22 Goblins 4,PT14.4450781S,17
J22 Wolves 2,J22 Wolves 2,J22 Cruel 2,J22 Cruel 2,PT6.2201974S,16
J22 Detective 2,J22 Detective 2,J22 Ferocious 1,J22 Ferocious 1,PT16.7402782S,19
J22 Raid 2,J22 Raid 2,J22 Goblins 3,J22 Goblins 3,PT4.6474586S,15
J22 Inventive 2,J22 Inventive 2,J22 Detective 4,J22 Detective 4,PT15.6055754S,21
J22 Gigantic 1,J22 Gigantic 1,J22 Goblins 4,J22 Goblins 4,PT4.1180785S,14
J22 Merfolk 2,J22 Merfolk 2,J22 Fiery 3,J22 Fiery 3,PT20.1028984S,21
J22 Fiery 2,J22 Fiery 2,J22 Fiery 4,J22 Fiery 4,PT10.5884679S,35
J22 Merfolk 3,J22 Merfolk 3,J22 Inventive 3,J22 Inventive 3,PT7.7995594S,20
J22 Insects 3,J22 Insects 3,J22 Cats 4,J22 Cats 4,PT21.4211551S,21
J22 Treasure 1,J22 Treasure 1,J22 Law 1,J22 Law 1,PT6.0589547S,18
J22 Ferocious 1,J22 Ferocious 1,J22 Think Again 4,J22 Think Again 4,PT3.1094542S,13
J22 Cruel 4,J22 Cruel 4,J22 Vehicles,J22 Vehicles,PT4.2221739S,15
J22 Inventive 1,J22 Inventive 1,J22 Detective 3,J22 Detective 3,PT21.7045185S,25
J22 Scrying 2,J22 Scrying 2,J22 Treasure 2,J22 Treasure 2,PT30.699342S,28
J22 Raid 1,J22 Raid 1,J22 Zombies 2,J22 Zombies 2,PT4.0384118S,14
J22 Urza's,J22 Urza's,J22 Cats 4,J22 Cats 4,PT21.6015072S,14
J22 Holy 2,J22 Holy 2,J22 Gross 3,J22 Gross 3,PT5.4451833S,16
J22 Ferocious 2,J22 Ferocious 2,J22 Holy 3,J22 Holy 3,PT5.7608599S,14
J22 Insects 3,J22 Insects 3,J22 Elves 4,J22 Elves 4,PT2.9647694S,13
J22 Snow,J22 Snow,J22 Gross 4,J22 Gross 4,PT8.1013703S,21
J22 Constellation 2,J22 Constellation 2,J22 Go to School 1,J22 Go to School 1,PT9.9393724S,18
J22 Goblins 2,J22 Goblins 2,J22 Multi-Headed 2,J22 Multi-Headed 2,PT13.5521733S,18
J22 Constellation 1,J22 Constellation 1,J22 Wolves 2,J22 Wolves 2,PT3.547118S,13
J22 Wolves 1,J22 Wolves 1,J22 Morbid 2,J22 Morbid 2,PT6.9445362S,19
J22 Think Again 3,J22 Think Again 3,J22 Eldrazi,J22 Eldrazi,PT5.0709403S,16
J22 Merfolk 1,J22 Merfolk 1,J22 Raid 2,J22 Raid 2,PT5.0179516S,14
J22 Merfolk 4,J22 Merfolk 4,J22 Cycling 1,J22 Cycling 1,PT11.6564262S,24
J22 Landfall 2,J22 Landfall 2,J22 Gross 3,J22 Gross 3,PT9.5457909S,20
J22 Inventive 2,J22 Inventive 2,J22 Insects 2,J22 Insects 2,PT4.5334473S,15
J22 Spirits 1,J22 Spirits 1,J22 Detective 4,J22 Detective 4,PT7.009675S,22
J22 Landfall 1,J22 Landfall 1,J22 Detective 1,J22 Detective 1,PT5.6351791S,16
J22 Urza's,J22 Urza's,J22 Holy 4,J22 Holy 4,PT45.0363016S,22
J22 Speedy,J22 Speedy,J22 Raid 1,J22 Raid 1,PT3.5951278S,14
J22 Knights,J22 Knights,J22 Boneyard 1,J22 Boneyard 1,PT5.6640623S,15
J22 Treasure 2,J22 Treasure 2,J22 Insects 4,J22 Insects 4,PT8.4800491S,18
J22 Treasure 2,J22 Treasure 2,J22 Treasure 3,J22 Treasure 3,PT5.2542394S,14
J22 Raid 3,J22 Raid 3,J22 Unlucky Thirteen,J22 Unlucky Thirteen,PT7.6875546S,17
J22 Eldrazi,J22 Eldrazi,J22 Raid 4,J22 Raid 4,PT22.0058714S,21
J22 Elves 3,J22 Elves 3,J22 Wolves 1,J22 Wolves 1,PT7.1828671S,20
J22 Wolves 3,J22 Wolves 3,J22 Gigantic 1,J22 Gigantic 1,PT1.8648014S,11
J22 Gigantic 2,J22 Gigantic 2,J22 Constellation 1,J22 Constellation 1,PT3.7427322S,17
J22 Spirits 1,J22 Spirits 1,J22 Gigantic 2,J22 Gigantic 2,PT14.805336S,25
J22 Zombies 3,J22 Zombies 3,J22 Wolves 3,J22 Wolves 3,PT3.748663S,12
J22 Holy 4,J22 Holy 4,J22 Wolves 3,J22 Wolves 3,PT5.5804888S,18
J22 Goblins 3,J22 Goblins 3,J22 Go to School 2,J22 Go to School 2,PT12.7375716S,22
J22 Elves 3,J22 Elves 3,J22 Law 3,J22 Law 3,PT11.4178965S,23
J22 Teamwork 2,J22 Teamwork 2,J22 Primates,J22 Primates,PT4.0847264S,14
J22 Zombies 3,J22 Zombies 3,J22 Go to School 2,J22 Go to School 2,PT9.8461976S,21
J22 Scrying 1,J22 Scrying 1,J22 Think Again 1,J22 Think Again 1,PT6.1937257S,20
J22 Faeries 2,J22 Faeries 2,J22 Multi-Headed 1,J22 Multi-Headed 1,PT8.4671585S,18
J22 Zombies 3,J22 Zombies 3,J22 Morbid 2,J22 Morbid 2,PT7.9656933S,22
J22 Raid 4,J22 Raid 4,J22 Eldrazi,J22 Eldrazi,PT4.1893341S,14
J22 Merfolk 2,J22 Merfolk 2,J22 Cats 3,J22 Cats 3,PT4.3610706S,14
J22 Boneyard 1,J22 Boneyard 1,J22 Law 3,J22 Law 3,PT4.2668719S,19
J22 Constellation 2,J22 Constellation 2,J22 Raid 3,J22 Raid 3,PT8.2015494S,20
J22 Merfolk 2,J22 Merfolk 2,J22 Merfolk 4,J22 Merfolk 4,PT3.7721028S,14
J22 Law 2,J22 Law 2,J22 Holy 2,J22 Holy 2,PT7.1211721S,15
J22 Multi-Headed 1,J22 Multi-Headed 1,J22 Landfall 1,J22 Landfall 1,PT9.5413782S,22
J22 Rats,J22 Rats,J22 Elves 1,J22 Elves 1,PT12.524845S,26
J22 Raid 3,J22 Raid 3,J22 Cycling 2,J22 Cycling 2,PT8.0773863S,24
J22 Law 1,J22 Law 1,J22 Shapeshifters,J22 Shapeshifters,PT37.7111669S,30
J22 Fangs 2,J22 Fangs 2,J22 Raid 3,J22 Raid 3,PT7.6873558S,16
J22 Gross 4,J22 Gross 4,J22 Raid 3,J22 Raid 3,PT10.8868962S,25
J22 Treasure 3,J22 Treasure 3,J22 Cruel 4,J22 Cruel 4,PT5.0489647S,19
J22 Fangs 2,J22 Fangs 2,J22 Insects 3,J22 Insects 3,PT3.9788879S,13
J22 Cycling 2,J22 Cycling 2,J22 Gross 2,J22 Gross 2,PT4.608359S,20
J22 Snow,J22 Snow,J22 Wolves 2,J22 Wolves 2,PT38.7722674S,30
J22 Cats 2,J22 Cats 2,J22 Gross 2,J22 Gross 2,PT3.5349533S,18
J22 Fangs 1,J22 Fangs 1,J22 Rats,J22 Rats,PT6.1485743S,15
J22 Holy 4,J22 Holy 4,J22 Gross 4,J22 Gross 4,PT16.1635776S,26
J22 Law 2,J22 Law 2,J22 Go to School 2,J22 Go to School 2,PT11.2859337S,21
J22 Cats 2,J22 Cats 2,J22 Merfolk 4,J22 Merfolk 4,PT1.1339309S,8
J22 Fangs 1,J22 Fangs 1,J22 Boneyard 1,J22 Boneyard 1,PT3.764362S,17
J22 Zombies 3,J22 Zombies 3,J22 Teamwork 2,J22 Teamwork 2,PT16.1274434S,13
J22 Treasure 4,J22 Treasure 4,J22 Zombies 2,J22 Zombies 2,PT6.4844027S,22
J22 Fangs 2,J22 Fangs 2,J22 Cruel 3,J22 Cruel 3,PT6.8122695S,15
J22 Demons 2,J22 Demons 2,J22 Primates,J22 Primates,PT4.3214948S,17
J22 Inventive 2,J22 Inventive 2,J22 Morbid 1,J22 Morbid 1,PT7.2769503S,18
J22 Fiery 1,J22 Fiery 1,J22 Demons 2,J22 Demons 2,PT10.9313626S,21
J22 Constellation 2,J22 Constellation 2,J22 Detective 3,J22 Detective 3,PT3.3475983S,17
J22 Inventive 4,J22 Inventive 4,J22 Ferocious 4,J22 Ferocious 4,PT5.6783011S,19
J22 Insects 3,J22 Insects 3,J22 Primates,J22 Primates,PT2.6129774S,12
J22 Eldrazi,J22 Eldrazi,J22 Gigantic 2,J22 Gigantic 2,PT5.8820203S,13
J22 Faeries 1,J22 Faeries 1,J22 Ferocious 2,J22 Ferocious 2,PT3.6372602S,15
J22 Scrying 1,J22 Scrying 1,J22 Go to School 2,J22 Go to School 2,PT23.5042565S,32
J22 Treasure 2,J22 Treasure 2,J22 Go to School 1,J22 Go to School 1,PT12.4085856S,22
J22 Boneyard 2,J22 Boneyard 2,J22 Inventive 3,J22 Inventive 3,PT6.3878709S,18
J22 Boneyard 2,J22 Boneyard 2,J22 Detective 1,J22 Detective 1,PT7.4122709S,20
J22 Law 3,J22 Law 3,J22 Zombies 1,J22 Zombies 1,PT23.9455284S,27
J22 Multi-Headed 2,J22 Multi-Headed 2,J22 Zombies 1,J22 Zombies 1,PT5.4587417S,16
J22 Shapeshifters,J22 Shapeshifters,J22 Multi-Headed 1,J22 Multi-Headed 1,PT5.5440164S,15
J22 Insects 4,J22 Insects 4,J22 Cruel 3,J22 Cruel 3,PT6.969464S,18
J22 Merfolk 3,J22 Merfolk 3,J22 Cruel 2,J22 Cruel 2,PT2.5561653S,12
J22 Boneyard 1,J22 Boneyard 1,J22 Zombies 3,J22 Zombies 3,PT10.0802233S,22
J22 Fangs 3,J22 Fangs 3,J22 Demons 2,J22 Demons 2,PT2.8067565S,17
J22 Cats 2,J22 Cats 2,J22 Fiery 4,J22 Fiery 4,PT7.4214664S,18
J22 Merfolk 2,J22 Merfolk 2,J22 Blink 2,J22 Blink 2,PT4.554399S,15
J22 Constellation 1,J22 Constellation 1,J22 Faeries 2,J22 Faeries 2,PT9.3751251S,20
J22 Fangs 4,J22 Fangs 4,J22 Zombies 4,J22 Zombies 4,PT5.6798845S,13
J22 Ferocious 1,J22 Ferocious 1,J22 Elves 1,J22 Elves 1,PT3.6641998S,15
J22 Raid 3,J22 Raid 3,J22 Inventive 4,J22 Inventive 4,PT22.8025297S,26
J22 Experimental 2,J22 Experimental 2,J22 Holy 1,J22 Holy 1,PT14.0754133S,26
J22 Shapeshifters,J22 Shapeshifters,J22 Cruel 1,J22 Cruel 1,PT7.5288046S,19
J22 Fangs 4,J22 Fangs 4,J22 Rats,J22 Rats,PT3.1894224S,17
J22 Holy 2,J22 Holy 2,J22 Cats 1,J22 Cats 1,PT5.1939717S,16
J22 Fiery 3,J22 Fiery 3,J22 Raid 3,J22 Raid 3,PT4.635243S,16
J22 Cruel 4,J22 Cruel 4,J22 Speedy,J22 Speedy,PT2.73708S,16
J22 Law 1,J22 Law 1,J22 Zombies 4,J22 Zombies 4,PT3.2718837S,18
J22 Inventive 2,J22 Inventive 2,J22 Demons 1,J22 Demons 1,PT7.9422395S,18
J22 Dragons 2,J22 Dragons 2,J22 Scrying 2,J22 Scrying 2,PT37.3095739S,30
J22 Experimental 1,J22 Experimental 1,J22 Gross 1,J22 Gross 1,PT3.0516004S,15
J22 Think Again 2,J22 Think Again 2,J22 Zombies 1,J22 Zombies 1,PT6.7928913S,21
J22 Gigantic 1,J22 Gigantic 1,J22 Demons 2,J22 Demons 2,PT5.4698273S,17
J22 Ferocious 4,J22 Ferocious 4,J22 Ferocious 1,J22 Ferocious 1,PT7.6909529S,18
J22 Insects 3,J22 Insects 3,J22 Detective 3,J22 Detective 3,PT4.6177514S,16
J22 Scrying 1,J22 Scrying 1,J22 Detective 2,J22 Detective 2,PT4.8912799S,20
J22 Morbid 2,J22 Morbid 2,J22 Cruel 3,J22 Cruel 3,PT4.641014S,18
J22 Gross 4,J22 Gross 4,J22 Holy 1,J22 Holy 1,PT6.7768838S,21
J22 Gigantic 2,J22 Gigantic 2,J22 Inventive 2,J22 Inventive 2,PT4.3927537S,15
J22 Gross 3,J22 Gross 3,J22 Raid 4,J22 Raid 4,PT5.1771262S,23
J22 Fangs 1,J22 Fangs 1,J22 Gross 4,J22 Gross 4,PT3.2408984S,17
J22 Urza's,J22 Urza's,J22 Inventive 2,J22 Inventive 2,PT7.2303545S,11
J22 Inventive 3,J22 Inventive 3,J22 Experimental 2,J22 Experimental 2,PT38.5402646S,18
J22 Rats,J22 Rats,J22 Eldrazi,J22 Eldrazi,PT18.3215386S,22
J22 Blink 2,J22 Blink 2,J22 Cycling 2,J22 Cycling 2,PT6.0344897S,24
J22 Fangs 4,J22 Fangs 4,J22 Speedy,J22 Speedy,PT2.237875S,14
J22 Landfall 1,J22 Landfall 1,J22 Vehicles,J22 Vehicles,PT2.9965331S,13
J22 Think Again 1,J22 Think Again 1,J22 Cats 3,J22 Cats 3,PT6.120266S,23
J22 Think Again 2,J22 Think Again 2,J22 Landfall 2,J22 Landfall 2,PT2.7179694S,15
J22 Cats 1,J22 Cats 1,J22 Landfall 1,J22 Landfall 1,PT1.6869845S,9
J22 Elves 2,J22 Elves 2,J22 Boneyard 1,J22 Boneyard 1,PT5.5415934S,15
J22 Go to School 1,J22 Go to School 1,J22 Ferocious 4,J22 Ferocious 4,PT3.665178S,15
J22 Merfolk 2,J22 Merfolk 2,J22 Shapeshifters,J22 Shapeshifters,PT9.7362521S,19
J22 Demons 2,J22 Demons 2,J22 Insects 4,J22 Insects 4,PT1.4246528S,12
J22 Landfall 1,J22 Landfall 1,J22 Blink 1,J22 Blink 1,PT6.3187574S,18
J22 Fangs 2,J22 Fangs 2,J22 Holy 4,J22 Holy 4,PT26.0877944S,33
J22 Law 3,J22 Law 3,J22 Cruel 3,J22 Cruel 3,PT3.1465517S,19
J22 Holy 3,J22 Holy 3,J22 Go to School 1,J22 Go to School 1,PT6.7639259S,24
J22 Gross 1,J22 Gross 1,J22 Raid 2,J22 Raid 2,PT2.5618077S,16
J22 Constellation 2,J22 Constellation 2,J22 Speedy,J22 Speedy,PT2.4735497S,14
J22 Speedy,J22 Speedy,J22 Rats,J22 Rats,PT4.7025292S,19
J22 Cats 2,J22 Cats 2,J22 Elves 4,J22 Elves 4,PT3.2966906S,20
J22 Merfolk 4,J22 Merfolk 4,J22 Multi-Headed 1,J22 Multi-Headed 1,PT5.1817895S,13
J22 Law 1,J22 Law 1,J22 Raid 2,J22 Raid 2,PT5.1026635S,23
J22 Goblins 4,J22 Goblins 4,J22 Law 4,J22 Law 4,PT3.1424758S,14
J22 Dragons 2,J22 Dragons 2,J22 Spirits 2,J22 Spirits 2,PT4.6463599S,18
J22 Gross 3,J22 Gross 3,J22 Goblins 3,J22 Goblins 3,PT4.1287767S,17
J22 Cats 2,J22 Cats 2,J22 Teamwork 1,J22 Teamwork 1,PT5.5466057S,21
J22 Demons 1,J22 Demons 1,J22 Insects 3,J22 Insects 3,PT3.2217384S,17
J22 Raid 4,J22 Raid 4,J22 Go to School 2,J22 Go to School 2,PT1.4054531S,11
J22 Knights,J22 Knights,J22 Faeries 1,J22 Faeries 1,PT6.9130596S,20
J22 Experimental 1,J22 Experimental 1,J22 Raid 2,J22 Raid 2,PT4.2169688S,16
J22 Shapeshifters,J22 Shapeshifters,J22 Knights,J22 Knights,PT12.4061721S,23
J22 Landfall 1,J22 Landfall 1,J22 Treasure 2,J22 Treasure 2,PT3.7866669S,15
J22 Holy 3,J22 Holy 3,J22 Cruel 2,J22 Cruel 2,PT6.985005S,23
J22 Fiery 1,J22 Fiery 1,J22 Detective 1,J22 Detective 1,PT4.9281095S,18
J22 Spicy,J22 Spicy,J22 Faeries 2,J22 Faeries 2,PT4.4594742S,16
J22 Dragons 2,J22 Dragons 2,J22 Spirits 1,J22 Spirits 1,PT1.7950954S,12
J22 Wolves 4,J22 Wolves 4,J22 Fiery 3,J22 Fiery 3,PT21.5750152S,18
J22 Ferocious 1,J22 Ferocious 1,J22 Morbid 2,J22 Morbid 2,PT4.0149085S,14
J22 Merfolk 3,J22 Merfolk 3,J22 Treasure 1,J22 Treasure 1,PT1.9668731S,9
J22 Landfall 2,J22 Landfall 2,J22 Urza's,J22 Urza's,PT1M21.5216682S,28
J22 Fangs 3,J22 Fangs 3,J22 Detective 1,J22 Detective 1,PT30.1317096S,22
J22 Landfall 1,J22 Landfall 1,J22 Cruel 3,J22 Cruel 3,PT4.285663S,20
J22 Cruel 3,J22 Cruel 3,J22 Cats 3,J22 Cats 3,PT3.9474943S,17
J22 Inventive 2,J22 Inventive 2,J22 Holy 2,J22 Holy 2,PT3.7065372S,16
J22 Teamwork 1,J22 Teamwork 1,J22 Scrying 2,J22 Scrying 2,PT14.8734393S,32
J22 Inventive 1,J22 Inventive 1,J22 Insects 2,J22 Insects 2,PT6.6461513S,21
J22 Wolves 3,J22 Wolves 3,J22 Think Again 1,J22 Think Again 1,PT5.9864076S,18
J22 Think Again 2,J22 Think Again 2,J22 Detective 4,J22 Detective 4,PT21.9085241S,24
J22 Merfolk 1,J22 Merfolk 1,J22 Elves 1,J22 Elves 1,PT17.064698S,20
J22 Urza's,J22 Urza's,J22 Teamwork 1,J22 Teamwork 1,PT2.5261094S,15
J22 Fiery 3,J22 Fiery 3,J22 Detective 2,J22 Detective 2,PT7.1499826S,22
J22 Ferocious 1,J22 Ferocious 1,J22 Eldrazi,J22 Eldrazi,PT1M19.4681634S,30
J22 Cruel 2,J22 Cruel 2,J22 Eldrazi,J22 Eldrazi,PT7.5669186S,17
J22 Holy 4,J22 Holy 4,J22 Cruel 1,J22 Cruel 1,PT9.6168448S,24
J22 Inventive 3,J22 Inventive 3,J22 Elves 1,J22 Elves 1,PT2M50.5382582S,28
J22 Cats 3,J22 Cats 3,J22 Zombies 3,J22 Zombies 3,PT10.3639044S,21
J22 Goblins 3,J22 Goblins 3,J22 Shapeshifters,J22 Shapeshifters,PT5.1401213S,17
J22 Spicy,J22 Spicy,J22 Urza's,J22 Urza's,PT10.3199514S,23
J22 Holy 4,J22 Holy 4,J22 Merfolk 1,J22 Merfolk 1,PT1.8398435S,12
J22 Zombies 3,J22 Zombies 3,J22 Wolves 4,J22 Wolves 4,PT5.0615273S,13
J22 Inventive 1,J22 Inventive 1,J22 Insects 4,J22 Insects 4,PT6.5560022S,20
J22 Raid 1,J22 Raid 1,J22 Demons 1,J22 Demons 1,PT2.7672986S,18
J22 Merfolk 1,J22 Merfolk 1,J22 Boneyard 1,J22 Boneyard 1,PT4.4145602S,15
J22 Landfall 2,J22 Landfall 2,J22 Cats 2,J22 Cats 2,PT9.222705S,17
J22 Cycling 1,J22 Cycling 1,J22 Shapeshifters,J22 Shapeshifters,PT2.7259926S,13
J22 Merfolk 1,J22 Merfolk 1,J22 Fiery 4,J22 Fiery 4,PT5.155908S,16
J22 Fiery 4,J22 Fiery 4,J22 Multi-Headed 1,J22 Multi-Headed 1,PT4.940439S,15
J22 Blink 4,J22 Blink 4,J22 Insects 1,J22 Insects 1,PT4.7871449S,18
J22 Goblins 2,J22 Goblins 2,J22 Law 3,J22 Law 3,PT4.3649332S,19
J22 Detective 3,J22 Detective 3,J22 Inventive 4,J22 Inventive 4,PT2.9821891S,14
J22 Go to School 1,J22 Go to School 1,J22 Cycling 1,J22 Cycling 1,PT3.0558062S,15
J22 Law 1,J22 Law 1,J22 Morbid 1,J22 Morbid 1,PT4.82572S,18
J22 Law 1,J22 Law 1,J22 Cycling 2,J22 Cycling 2,PT6.5907723S,21
J22 Treasure 3,J22 Treasure 3,J22 Law 3,J22 Law 3,PT3.6325558S,18
J22 Goblins 2,J22 Goblins 2,J22 Holy 2,J22 Holy 2,PT1.449583S,9
J22 Cats 3,J22 Cats 3,J22 Think Again 3,J22 Think Again 3,PT6.0068916S,21
J22 Gigantic 2,J22 Gigantic 2,J22 Teamwork 1,J22 Teamwork 1,PT3.8652823S,17
J22 Gross 2,J22 Gross 2,J22 Insects 1,J22 Insects 1,PT5.481179S,23
J22 Detective 2,J22 Detective 2,J22 Scrying 1,J22 Scrying 1,PT8.0833502S,22
J22 Urza's,J22 Urza's,J22 Merfolk 3,J22 Merfolk 3,PT11.0983456S,27
J22 Raid 3,J22 Raid 3,J22 Zombies 3,J22 Zombies 3,PT3.0860558S,14
J22 Elves 2,J22 Elves 2,J22 Law 4,J22 Law 4,PT4.7128597S,19
J22 Fangs 4,J22 Fangs 4,J22 Blink 3,J22 Blink 3,PT1.7735942S,11
J22 Elves 3,J22 Elves 3,J22 Treasure 2,J22 Treasure 2,PT7.5491955S,16
J22 Cats 3,J22 Cats 3,J22 Faeries 1,J22 Faeries 1,PT3.9522119S,14
J22 Holy 2,J22 Holy 2,J22 Law 1,J22 Law 1,PT6.3132931S,20
J22 Ferocious 3,J22 Ferocious 3,J22 Law 3,J22 Law 3,PT5.9922166S,22
J22 Faeries 1,J22 Faeries 1,J22 Law 3,J22 Law 3,PT10.8167142S,26
J22 Law 3,J22 Law 3,J22 Wolves 3,J22 Wolves 3,PT16.7776209S,24
J22 Merfolk 1,J22 Merfolk 1,J22 Elves 3,J22 Elves 3,PT3.1653539S,13
J22 Merfolk 3,J22 Merfolk 3,J22 Fiery 3,J22 Fiery 3,PT8.6142015S,14
J22 Fangs 1,J22 Fangs 1,J22 Wolves 1,J22 Wolves 1,PT1.8618847S,12
J22 Elves 1,J22 Elves 1,J22 Treasure 3,J22 Treasure 3,PT2.4025462S,13
J22 Teamwork 2,J22 Teamwork 2,J22 Knights,J22 Knights,PT8.9155662S,17
J22 Dragons 2,J22 Dragons 2,J22 Law 4,J22 Law 4,PT10.2229915S,21
J22 Zombies 4,J22 Zombies 4,J22 Cats 4,J22 Cats 4,PT4.1717392S,20
J22 Elves 4,J22 Elves 4,J22 Inventive 1,J22 Inventive 1,PT5.1701119S,16
J22 Inventive 1,J22 Inventive 1,J22 Ferocious 1,J22 Ferocious 1,PT2.013118S,12
J22 Boneyard 2,J22 Boneyard 2,J22 Wolves 2,J22 Wolves 2,PT13.8896741S,18
J22 Law 3,J22 Law 3,J22 Ferocious 4,J22 Ferocious 4,PT7.5978468S,23
J22 Holy 1,J22 Holy 1,J22 Landfall 1,J22 Landfall 1,PT9.0051565S,19
J22 Boneyard 2,J22 Boneyard 2,J22 Law 2,J22 Law 2,PT3.983592S,20
J22 Raid 2,J22 Raid 2,J22 Demons 2,J22 Demons 2,PT5.6195702S,22
J22 Merfolk 1,J22 Merfolk 1,J22 Law 3,J22 Law 3,PT2.5744396S,13
J22 Fangs 4,J22 Fangs 4,J22 Inventive 1,J22 Inventive 1,PT22.5239952S,21
J22 Zombies 3,J22 Zombies 3,J22 Demons 1,J22 Demons 1,PT11.0479138S,27
J22 Zombies 1,J22 Zombies 1,J22 Dragons 1,J22 Dragons 1,PT6.5090763S,20
J22 Zombies 2,J22 Zombies 2,J22 Teamwork 2,J22 Teamwork 2,PT33.4998229S,17
