J25 Enchanted 3,J25 Enchanted 3,J25 Clerics 2,J25 Clerics 2,PT6.270804S,16
J25 Stoked 2,J25 Stoked 2,J25 Dragons 2,J25 Dragons 2,PT3.3226363S,11
J25 Ghastly 4,J25 Ghastly 4,J25 Stoked 3,J25 Stoked 3,PT5.1159001S,18
J25 Angels 1,J25 Angels 1,J25 Vampires 1,J25 Vampires 1,PT9.0493496S,19
J25 Ghastly 1,J25 Ghastly 1,J25 Bookworms 1,J25 Bookworms 1,PT11.3585767S,22
J25 Explorers 1,J25 Explorers 1,J25 Heroes 2,J25 Heroes 2,PT5.7170399S,15
J25 Wizards 2,J25 Wizards 2,J25 Encounter 4,J25 Encounter 4,PT4.9324966S,15
J25 Icky 1,J25 Icky 1,J25 Angels 1,J25 Angels 1,PT12.4289987S,26
J25 Enchanted 2,J25 Enchanted 2,J25 Dinosaurs 2,J25 Dinosaurs 2,PT2.9522353S,12
J25 Encounter 4,J25 Encounter 4,J25 Stalwart 1,J25 Stalwart 1,PT8.9372978S,20
J25 Ghastly 1,J25 Ghastly 1,J25 Goblins 4,J25 Goblins 4,PT6.603709S,19
J25 Too Many,J25 Too Many,J25 Grave Robbers 2,J25 Grave Robbers 2,PT15.5777823S,16
J25 Stoked 3,J25 Stoked 3,J25 Elves 4,J25 Elves 4,PT5.3323213S,12
J25 Copied 2,J25 Copied 2,J25 Encounter 1,J25 Encounter 1,PT5.6420343S,16
J25 Goblins 2,J25 Goblins 2,J25 Ninjas,J25 Ninjas,PT5.6461182S,19
J25 Snakes,J25 Snakes,J25 Drowned 1,J25 Drowned 1,PT7.6934317S,23
J25 Enchanted 2,J25 Enchanted 2,J25 Ghastly 1,J25 Ghastly 1,PT14.8476796S,28
J25 Vampires 2,J25 Vampires 2,J25 Armed 2,J25 Armed 2,PT14.5788048S,22
J25 Goblins 3,J25 Goblins 3,J25 Chaos,J25 Chaos,PT4.6351225S,11
J25 Soaring 2,J25 Soaring 2,J25 Enchanted 2,J25 Enchanted 2,PT6.0542057S,20
J25 Soaring 3,J25 Soaring 3,J25 Inventive 1,J25 Inventive 1,PT6.5194498S,16
J25 Nefarious,J25 Nefarious,J25 Fun Guys 1,J25 Fun Guys 1,PT9.2112909S,20
J25 Armed 4,J25 Armed 4,J25 Grave Robbers 4,J25 Grave Robbers 4,PT10.3478235S,21
J25 Snakes,J25 Snakes,J25 Wizards 1,J25 Wizards 1,PT14.1801087S,21
J25 Grave Robbers 3,J25 Grave Robbers 3,J25 Explorers 4,J25 Explorers 4,PT5.8931305S,15
J25 Burning,J25 Burning,J25 Surprise 1,J25 Surprise 1,PT8.6651263S,20
J25 Healers 2,J25 Healers 2,J25 Heroes 1,J25 Heroes 1,PT10.8711673S,18
J25 Bloody 2,J25 Bloody 2,J25 Snakes,J25 Snakes,PT4.4503376S,16
J25 Treasures 2,J25 Treasures 2,J25 Explorers 4,J25 Explorers 4,PT28.0087562S,32
J25 Nefarious,J25 Nefarious,J25 Fun Guys 2,J25 Fun Guys 2,PT9.4812117S,17
J25 Explorers 3,J25 Explorers 3,J25 Zealots 4,J25 Zealots 4,PT19.5981431S,19
J25 Clerics 4,J25 Clerics 4,J25 Grave Robbers 2,J25 Grave Robbers 2,PT1M50.1917501S,23
J25 Dragons 1,J25 Dragons 1,J25 Bookworms 1,J25 Bookworms 1,PT7.266661S,17
J25 Legion 2,J25 Legion 2,J25 Giddyap,J25 Giddyap,PT1M31.3840343S,26
J25 Zealots 1,J25 Zealots 1,J25 Stalwart 1,J25 Stalwart 1,PT5.0567223S,13
J25 Stoked 3,J25 Stoked 3,J25 Wizards 1,J25 Wizards 1,PT3.9716578S,11
J25 Stalwart 2,J25 Stalwart 2,J25 Enchanted 2,J25 Enchanted 2,PT7.0665915S,16
J25 Ne'er-do-wells 1,J25 Ne'er-do-wells 1,J25 Bloody 4,J25 Bloody 4,PT13.7045918S,19
J25 Grave Robbers 2,J25 Grave Robbers 2,J25 Bookworms 1,J25 Bookworms 1,PT4.8784174S,18
J25 Ghastly 3,J25 Ghastly 3,J25 Clerics 4,J25 Clerics 4,PT13.430235S,22
J25 Soaring 3,J25 Soaring 3,J25 Explorers 4,J25 Explorers 4,PT5.6721309S,14
J25 Landfall 3,J25 Landfall 3,J25 Vampires 3,J25 Vampires 3,PT9.1230167S,19
J25 Wizards 2,J25 Wizards 2,J25 Treasures 2,J25 Treasures 2,PT4.4059105S,16
J25 Enchanted 3,J25 Enchanted 3,J25 Beasts 1,J25 Beasts 1,PT11.3499445S,19
J25 Vampires 2,J25 Vampires 2,J25 Stoked 4,J25 Stoked 4,PT12.8942487S,17
J25 Explorers 3,J25 Explorers 3,J25 Drowned 2,J25 Drowned 2,PT9.6997664S,17
J25 Legion 1,J25 Legion 1,J25 Explorers 2,J25 Explorers 2,PT15.2956828S,15
J25 Angels 2,J25 Angels 2,J25 Encounter 4,J25 Encounter 4,PT7.0539394S,18
J25 Legion 2,J25 Legion 2,J25 Goblins 4,J25 Goblins 4,PT6.9115056S,18
J25 Stalwart 3,J25 Stalwart 3,J25 Stoked 4,J25 Stoked 4,PT2.2526617S,9
J25 Ninjas,J25 Ninjas,J25 Bookworms 3,J25 Bookworms 3,PT4.881789S,13
J25 Dinner,J25 Dinner,J25 Armed 1,J25 Armed 1,PT21.2371162S,26
J25 Stoked 3,J25 Stoked 3,J25 Soaring 4,J25 Soaring 4,PT5.2114919S,18
J25 Snakes,J25 Snakes,J25 Ghastly 3,J25 Ghastly 3,PT4.0322301S,18
J25 Angels 1,J25 Angels 1,J25 Illusions,J25 Illusions,PT7.5363563S,18
J25 Healers 2,J25 Healers 2,J25 Inventive 3,J25 Inventive 3,PT2.9917031S,12
J25 Stoked 2,J25 Stoked 2,J25 Snakes,J25 Snakes,PT7.6791796S,21
J25 Healers 2,J25 Healers 2,J25 Nefarious,J25 Nefarious,PT2.6414787S,11
J25 Angels 2,J25 Angels 2,J25 Inventive 1,J25 Inventive 1,PT14.5759738S,25
J25 Stalwart 1,J25 Stalwart 1,J25 Of the Coast 1,J25 Of the Coast 1,PT30.912803S,32
J25 Clerics 3,J25 Clerics 3,J25 Of the Coast 2,J25 Of the Coast 2,PT7.0470509S,17
J25 Vampires 4,J25 Vampires 4,J25 Wizards 1,J25 Wizards 1,PT18.5430973S,36
J25 Vampires 4,J25 Vampires 4,J25 Stoked 1,J25 Stoked 1,PT3.1955405S,17
J25 Surprise 3,J25 Surprise 3,J25 Icky 2,J25 Icky 2,PT2.725189S,13
J25 Warriors 1,J25 Warriors 1,J25 Fun Guys 1,J25 Fun Guys 1,PT1M18.590624S,49
J25 Healers 2,J25 Healers 2,J25 Dragons 1,J25 Dragons 1,PT4.4827018S,16
J25 Landfall 2,J25 Landfall 2,J25 Warriors 1,J25 Warriors 1,PT15.7553609S,32
J25 Bloody 3,J25 Bloody 3,J25 Elves 2,J25 Elves 2,PT2.3855756S,13
J25 Dragons 2,J25 Dragons 2,J25 Landfall 2,J25 Landfall 2,PT11.0015614S,24
J25 Soaring 3,J25 Soaring 3,J25 Surprise 2,J25 Surprise 2,PT4.5995516S,14
J25 Goblins 2,J25 Goblins 2,J25 Inventive 2,J25 Inventive 2,PT11.688346S,19
J25 Nefarious,J25 Nefarious,J25 Clerics 4,J25 Clerics 4,PT7.2630499S,15
J25 Elves 3,J25 Elves 3,J25 Burning,J25 Burning,PT3.3711988S,17
J25 Enchanted 4,J25 Enchanted 4,J25 Grave Robbers 2,J25 Grave Robbers 2,PT14.9631778S,26
J25 Dragons 1,J25 Dragons 1,J25 Beasts 2,J25 Beasts 2,PT12.8891482S,17
J25 Icky 1,J25 Icky 1,J25 Stoked 2,J25 Stoked 2,PT3.3843412S,16
J25 Healers 4,J25 Healers 4,J25 Inventive 1,J25 Inventive 1,PT9.2504777S,20
J25 Soaring 4,J25 Soaring 4,J25 Copied 1,J25 Copied 1,PT3.1233831S,14
J25 Heroes 2,J25 Heroes 2,J25 Encounter 4,J25 Encounter 4,PT5.8172076S,18
J25 Explorers 4,J25 Explorers 4,J25 Stalwart 1,J25 Stalwart 1,PT8.0212281S,18
J25 Grave Robbers 1,J25 Grave Robbers 1,J25 Dinner,J25 Dinner,PT2M22.5263699S,44
J25 Beasts 2,J25 Beasts 2,J25 Beasts 2,J25 Beasts 2,PT17.0027987S,27
J25 Stalwart 4,J25 Stalwart 4,J25 Bloody 2,J25 Bloody 2,PT2.8447105S,13
J25 Elves 4,J25 Elves 4,J25 Of the Coast 1,J25 Of the Coast 1,PT38.0778356S,33
J25 Zealots 2,J25 Zealots 2,J25 Giddyap,J25 Giddyap,PT11.8403492S,17
J25 Elves 3,J25 Elves 3,J25 Goblins 4,J25 Goblins 4,PT5.4602408S,20
J25 Heroes 1,J25 Heroes 1,J25 Copied 2,J25 Copied 2,PT12.3005632S,24
J25 Bookworms 1,J25 Bookworms 1,J25 Clerics 4,J25 Clerics 4,PT16.0159974S,17
J25 Stalwart 2,J25 Stalwart 2,J25 Explorers 3,J25 Explorers 3,PT4.5730243S,16
J25 Ghastly 4,J25 Ghastly 4,J25 Icky 2,J25 Icky 2,PT7.5964598S,16
J25 Stalwart 1,J25 Stalwart 1,J25 Bookworms 3,J25 Bookworms 3,PT9.1532996S,18
J25 Vampires 2,J25 Vampires 2,J25 Treasures 2,J25 Treasures 2,PT1.9091246S,14
J25 Stalwart 1,J25 Stalwart 1,J25 Landfall 1,J25 Landfall 1,PT3.2021247S,14
J25 Healers 3,J25 Healers 3,J25 Inventive 1,J25 Inventive 1,PT11.0872093S,27
J25 Landfall 1,J25 Landfall 1,J25 Armed 3,J25 Armed 3,PT2.2463729S,11
J25 Surprise 1,J25 Surprise 1,J25 Healers 4,J25 Healers 4,PT8.2586182S,24
J25 Zealots 3,J25 Zealots 3,J25 Of the Coast 1,J25 Of the Coast 1,PT5.7919783S,15
J25 Healers 2,J25 Healers 2,J25 Icky 1,J25 Icky 1,PT7.425979S,22
J25 Grave Robbers 2,J25 Grave Robbers 2,J25 Bloody 2,J25 Bloody 2,PT2.5307769S,12
J25 Angels 1,J25 Angels 1,J25 Encounter 2,J25 Encounter 2,PT2.1400046S,13
J25 Healers 3,J25 Healers 3,J25 Inventive 1,J25 Inventive 1,PT3.8446716S,15
J25 Zealots 4,J25 Zealots 4,J25 Of the Coast 2,J25 Of the Coast 2,PT2M18.0878077S,41
J25 Elves 1,J25 Elves 1,J25 Chaos,J25 Chaos,PT7.002593S,19
J25 Warriors 2,J25 Warriors 2,J25 Icky 1,J25 Icky 1,PT5.4680688S,14
J25 Snakes,J25 Snakes,J25 Bookworms 3,J25 Bookworms 3,PT4.481217S,18
J25 Fun Guys 2,J25 Fun Guys 2,J25 Wizards 2,J25 Wizards 2,PT19.3993053S,24
J25 Dinosaurs 2,J25 Dinosaurs 2,J25 Armed 4,J25 Armed 4,PT10.5031135S,20
J25 Vampires 3,J25 Vampires 3,J25 Soaring 1,J25 Soaring 1,PT1.8908728S,12
J25 Armed 4,J25 Armed 4,J25 Wizards 2,J25 Wizards 2,PT6.5766768S,21
J25 Armed 1,J25 Armed 1,J25 Heroes 2,J25 Heroes 2,PT11.2668704S,24
J25 Ne'er-do-wells 1,J25 Ne'er-do-wells 1,J25 Soaring 4,J25 Soaring 4,PT9.8141634S,18
J25 Ne'er-do-wells 1,J25 Ne'er-do-wells 1,J25 Elves 4,J25 Elves 4,PT5.0327973S,15
J25 Elves 1,J25 Elves 1,J25 Vampires 2,J25 Vampires 2,PT4.8340633S,16
J25 Landfall 4,J25 Landfall 4,J25 Dinner,J25 Dinner,PT1.8015561S,10
J25 Landfall 2,J25 Landfall 2,J25 Fun Guys 2,J25 Fun Guys 2,PT9.3235712S,22
J25 Legion 2,J25 Legion 2,J25 Elves 4,J25 Elves 4,PT18.9049642S,14
J25 Burning,J25 Burning,J25 Surprise 1,J25 Surprise 1,PT2.9687267S,15
J25 Dinner,J25 Dinner,J25 Clerics 3,J25 Clerics 3,PT1M8.4742247S,34
J25 Enchanted 3,J25 Enchanted 3,J25 Stoked 3,J25 Stoked 3,PT2.8064684S,16
J25 Dinosaurs 1,J25 Dinosaurs 1,J25 Chaos,J25 Chaos,PT3.3796975S,13
J25 Grave Robbers 1,J25 Grave Robbers 1,J25 Stalwart 2,J25 Stalwart 2,PT11.3892023S,25
J25 Enchanted 2,J25 Enchanted 2,J25 Elves 2,J25 Elves 2,PT12.6313247S,20
J25 Surprise 2,J25 Surprise 2,J25 Grave Robbers 4,J25 Grave Robbers 4,PT7.2277528S,20
J25 Goblins 3,J25 Goblins 3,J25 Explorers 1,J25 Explorers 1,PT4.6010751S,13
J25 Encounter 3,J25 Encounter 3,J25 Snakes,J25 Snakes,PT3.3736642S,14
J25 Too Many,J25 Too Many,J25 Stalwart 2,J25 Stalwart 2,PT3.2186211S,13
J25 Landfall 2,J25 Landfall 2,J25 Beasts 2,J25 Beasts 2,PT4.2951658S,16
J25 Enchanted 3,J25 Enchanted 3,J25 Landfall 1,J25 Landfall 1,PT4.3651911S,16
J25 Inventive 1,J25 Inventive 1,J25 Burning,J25 Burning,PT4.9870338S,16
J25 Encounter 1,J25 Encounter 1,J25 Encounter 3,J25 Encounter 3,PT13.4956511S,19
J25 Enchanted 2,J25 Enchanted 2,J25 Grave Robbers 1,J25 Grave Robbers 1,PT5.4853943S,22
J25 Grave Robbers 1,J25 Grave Robbers 1,J25 Drowned 1,J25 Drowned 1,PT6.5520559S,17
J25 Giddyap,J25 Giddyap,J25 Elves 4,J25 Elves 4,PT4.8345268S,14
J25 Clerics 1,J25 Clerics 1,J25 Encounter 1,J25 Encounter 1,PT1.7231702S,11
J25 Soaring 2,J25 Soaring 2,J25 Soaring 1,J25 Soaring 1,PT18.4359452S,23
J25 Legion 1,J25 Legion 1,J25 Illusions,J25 Illusions,PT20.8023132S,20
J25 Stalwart 1,J25 Stalwart 1,J25 Of the Coast 2,J25 Of the Coast 2,PT9.3983764S,18
J25 Bloody 1,J25 Bloody 1,J25 Beasts 2,J25 Beasts 2,PT11.612159S,28
J25 Icky 2,J25 Icky 2,J25 Inventive 3,J25 Inventive 3,PT2.6757018S,13
J25 Warriors 2,J25 Warriors 2,J25 Stalwart 1,J25 Stalwart 1,PT2.6664768S,16
J25 Healers 2,J25 Healers 2,J25 Encounter 2,J25 Encounter 2,PT4.7650373S,17
J25 Wizards 2,J25 Wizards 2,J25 Warriors 1,J25 Warriors 1,PT3.5658961S,13
J25 Armed 2,J25 Armed 2,J25 Landfall 2,J25 Landfall 2,PT5.4864422S,17
J25 Armed 3,J25 Armed 3,J25 Zealots 2,J25 Zealots 2,PT4.8586562S,16
J25 Prideful,J25 Prideful,J25 Landfall 3,J25 Landfall 3,PT2.8331155S,11
J25 Clerics 4,J25 Clerics 4,J25 Ninjas,J25 Ninjas,PT8.1598477S,17
J25 Healers 3,J25 Healers 3,J25 Explorers 4,J25 Explorers 4,PT7.106346S,21
J25 Vampires 3,J25 Vampires 3,J25 Ne'er-do-wells 1,J25 Ne'er-do-wells 1,PT2.8916246S,12
J25 Encounter 2,J25 Encounter 2,J25 Zealots 2,J25 Zealots 2,PT4.9726496S,18
J25 Bookworms 2,J25 Bookworms 2,J25 Bookworms 2,J25 Bookworms 2,PT4.0908331S,15
J25 Elves 2,J25 Elves 2,J25 Giddyap,J25 Giddyap,PT5.1217859S,15
J25 Goblins 2,J25 Goblins 2,J25 Ne'er-do-wells 2,J25 Ne'er-do-wells 2,PT1.5331314S,11
J25 Bookworms 1,J25 Bookworms 1,J25 Armed 1,J25 Armed 1,PT6.0551913S,19
J25 Landfall 1,J25 Landfall 1,J25 Vampires 1,J25 Vampires 1,PT3.4611686S,13
J25 Bloody 3,J25 Bloody 3,J25 Warriors 2,J25 Warriors 2,PT4.8065899S,16
J25 Elves 3,J25 Elves 3,J25 Landfall 4,J25 Landfall 4,PT2.9654916S,15
J25 Ninjas,J25 Ninjas,J25 Armed 1,J25 Armed 1,PT5.3758714S,17
J25 Bloody 1,J25 Bloody 1,J25 Angels 1,J25 Angels 1,PT8.6134744S,20
J25 Surprise 4,J25 Surprise 4,J25 Surprise 3,J25 Surprise 3,PT4.1412935S,19
J25 Enchanted 2,J25 Enchanted 2,J25 Stoked 4,J25 Stoked 4,PT2.4632653S,13
J25 Enchanted 3,J25 Enchanted 3,J25 Bookworms 3,J25 Bookworms 3,PT8.4566793S,18
J25 Bloody 2,J25 Bloody 2,J25 Clerics 3,J25 Clerics 3,PT3.0335729S,15
J25 Clerics 3,J25 Clerics 3,J25 Illusions,J25 Illusions,PT11.9927539S,18
J25 Healers 4,J25 Healers 4,J25 Enchanted 4,J25 Enchanted 4,PT4.023941S,19
J25 Encounter 3,J25 Encounter 3,J25 Landfall 4,J25 Landfall 4,PT2.0787159S,13
J25 Zealots 1,J25 Zealots 1,J25 Burning,J25 Burning,PT3.9408939S,16
J25 Too Many,J25 Too Many,J25 Angels 1,J25 Angels 1,PT6.857203S,18
J25 Enchanted 4,J25 Enchanted 4,J25 Nefarious,J25 Nefarious,PT4.9956009S,15
J25 Inventive 4,J25 Inventive 4,J25 Icky 1,J25 Icky 1,PT5.2263477S,17
J25 Soaring 4,J25 Soaring 4,J25 Clerics 4,J25 Clerics 4,PT2.9202956S,12
J25 Surprise 1,J25 Surprise 1,J25 Bookworms 3,J25 Bookworms 3,PT3.4931561S,16
J25 Bloody 4,J25 Bloody 4,J25 Bloody 3,J25 Bloody 3,PT5.5523943S,14
J25 Wizards 2,J25 Wizards 2,J25 Inventive 3,J25 Inventive 3,PT4.0100554S,16
J25 Warriors 2,J25 Warriors 2,J25 Armed 2,J25 Armed 2,PT2.4708898S,11
J25 Armed 3,J25 Armed 3,J25 Clerics 2,J25 Clerics 2,PT4.1955866S,17
J25 Bloody 4,J25 Bloody 4,J25 Clerics 3,J25 Clerics 3,PT9.5484218S,21
J25 Legion 1,J25 Legion 1,J25 Bookworms 2,J25 Bookworms 2,PT7.128456S,16
J25 Clerics 4,J25 Clerics 4,J25 Zealots 1,J25 Zealots 1,PT20.5609563S,18
J25 Armed 4,J25 Armed 4,J25 Burning,J25 Burning,PT13.2369964S,18
J25 Warriors 1,J25 Warriors 1,J25 Explorers 3,J25 Explorers 3,PT3.0687434S,14
J25 Explorers 1,J25 Explorers 1,J25 Surprise 3,J25 Surprise 3,PT4.1762649S,16
J25 Stalwart 2,J25 Stalwart 2,J25 Encounter 3,J25 Encounter 3,PT3.3378467S,18
J25 Stalwart 2,J25 Stalwart 2,J25 Heroes 2,J25 Heroes 2,PT11.7184093S,24
J25 Vampires 2,J25 Vampires 2,J25 Bloody 3,J25 Bloody 3,PT4.202246S,17
J25 Ghastly 3,J25 Ghastly 3,J25 Grave Robbers 1,J25 Grave Robbers 1,PT10.2936978S,21
J25 Bloody 2,J25 Bloody 2,J25 Treasures 2,J25 Treasures 2,PT3.5806005S,13
J25 Prideful,J25 Prideful,J25 Surprise 3,J25 Surprise 3,PT2.5687827S,10
J25 Dinosaurs 1,J25 Dinosaurs 1,J25 Treasures 1,J25 Treasures 1,PT6.1777708S,16
J25 Angels 2,J25 Angels 2,J25 Ne'er-do-wells 2,J25 Ne'er-do-wells 2,PT7.9340706S,18
J25 Surprise 1,J25 Surprise 1,J25 Inventive 2,J25 Inventive 2,PT3.1622192S,13
J25 Ghastly 4,J25 Ghastly 4,J25 Stoked 1,J25 Stoked 1,PT2.5200153S,14
J25 Bookworms 3,J25 Bookworms 3,J25 Ne'er-do-wells 1,J25 Ne'er-do-wells 1,PT6.2963089S,21
J25 Inventive 3,J25 Inventive 3,J25 Zealots 2,J25 Zealots 2,PT20.9296948S,16
J25 Angels 2,J25 Angels 2,J25 Of the Coast 1,J25 Of the Coast 1,PT2.5011136S,13
J25 Wizards 2,J25 Wizards 2,J25 Stalwart 3,J25 Stalwart 3,PT3.8214984S,16
J25 Elves 4,J25 Elves 4,J25 Snakes,J25 Snakes,PT2.2953859S,14
J25 Beasts 2,J25 Beasts 2,J25 Stoked 1,J25 Stoked 1,PT4.3916065S,16
J25 Ne'er-do-wells 2,J25 Ne'er-do-wells 2,J25 Stoked 4,J25 Stoked 4,PT12.2821827S,21
J25 Vampires 3,J25 Vampires 3,J25 Vampires 4,J25 Vampires 4,PT4.0269907S,12
J25 Legion 2,J25 Legion 2,J25 Goblins 4,J25 Goblins 4,PT11.210681S,15
J25 Goblins 2,J25 Goblins 2,J25 Enchanted 1,J25 Enchanted 1,PT5.1577219S,15
J25 Bloody 4,J25 Bloody 4,J25 Encounter 2,J25 Encounter 2,PT7.6479621S,22
J25 Illusions,J25 Illusions,J25 Bookworms 1,J25 Bookworms 1,PT3.9826935S,16
J25 Stalwart 3,J25 Stalwart 3,J25 Inventive 3,J25 Inventive 3,PT25.8181642S,32
J25 Ghastly 2,J25 Ghastly 2,J25 Explorers 4,J25 Explorers 4,PT14.6672553S,21
J25 Healers 2,J25 Healers 2,J25 Treasures 1,J25 Treasures 1,PT6.3122152S,17
J25 Beasts 1,J25 Beasts 1,J25 Elves 4,J25 Elves 4,PT4.8156273S,18
J25 Zealots 4,J25 Zealots 4,J25 Landfall 1,J25 Landfall 1,PT3.5356251S,15
J25 Dinosaurs 1,J25 Dinosaurs 1,J25 Encounter 4,J25 Encounter 4,PT5.477478S,15
J25 Armed 3,J25 Armed 3,J25 Chaos,J25 Chaos,PT4.8563982S,12
J25 Grave Robbers 4,J25 Grave Robbers 4,J25 Snakes,J25 Snakes,PT3.2673469S,15
J25 Encounter 4,J25 Encounter 4,J25 Grave Robbers 3,J25 Grave Robbers 3,PT3.69869S,15
J25 Dragons 2,J25 Dragons 2,J25 Ghastly 2,J25 Ghastly 2,PT2.6778948S,12
J25 Bloody 4,J25 Bloody 4,J25 Armed 1,J25 Armed 1,PT4.6937324S,17
J25 Inventive 1,J25 Inventive 1,J25 Dinosaurs 2,J25 Dinosaurs 2,PT8.5349271S,22
J25 Grave Robbers 4,J25 Grave Robbers 4,J25 Stoked 1,J25 Stoked 1,PT3.6294593S,14
J25 Enchanted 4,J25 Enchanted 4,J25 Bloody 4,J25 Bloody 4,PT5.007032S,19
J25 Illusions,J25 Illusions,J25 Explorers 2,J25 Explorers 2,PT5.1591483S,16
J25 Warriors 2,J25 Warriors 2,J25 Snakes,J25 Snakes,PT3.0068668S,14
J25 Vampires 2,J25 Vampires 2,J25 Bloody 4,J25 Bloody 4,PT6.3669522S,18
J25 Landfall 2,J25 Landfall 2,J25 Surprise 3,J25 Surprise 3,PT4.6270444S,18
J25 Ne'er-do-wells 2,J25 Ne'er-do-wells 2,J25 Vampires 1,J25 Vampires 1,PT12.9162464S,22
J25 Ghastly 1,J25 Ghastly 1,J25 Enchanted 4,J25 Enchanted 4,PT3.4922192S,20
J25 Inventive 1,J25 Inventive 1,J25 Surprise 2,J25 Surprise 2,PT4.2931998S,15
J25 Stalwart 2,J25 Stalwart 2,J25 Surprise 2,J25 Surprise 2,PT4.6770977S,13
J25 Dragons 1,J25 Dragons 1,J25 Grave Robbers 2,J25 Grave Robbers 2,PT4.3155541S,15
J25 Enchanted 2,J25 Enchanted 2,J25 Encounter 3,J25 Encounter 3,PT9.3718901S,30
J25 Dinosaurs 2,J25 Dinosaurs 2,J25 Bloody 1,J25 Bloody 1,PT5.1057574S,19
J25 Grave Robbers 3,J25 Grave Robbers 3,J25 Surprise 2,J25 Surprise 2,PT7.0030795S,15
J25 Armed 4,J25 Armed 4,J25 Vampires 1,J25 Vampires 1,PT7.067338S,21
J25 Ghastly 2,J25 Ghastly 2,J25 Wizards 2,J25 Wizards 2,PT4.1566489S,19
J25 Stalwart 3,J25 Stalwart 3,J25 Armed 4,J25 Armed 4,PT3.3797913S,15
J25 Soaring 3,J25 Soaring 3,J25 Goblins 4,J25 Goblins 4,PT13.4483499S,17
J25 Angels 1,J25 Angels 1,J25 Elves 2,J25 Elves 2,PT2.6166209S,12
J25 Ghastly 4,J25 Ghastly 4,J25 Stalwart 2,J25 Stalwart 2,PT5.7501233S,26
J25 Landfall 2,J25 Landfall 2,J25 Explorers 4,J25 Explorers 4,PT4.1241091S,20
J25 Armed 3,J25 Armed 3,J25 Too Many,J25 Too Many,PT2.0346378S,12
J25 Bookworms 4,J25 Bookworms 4,J25 Illusions,J25 Illusions,PT4.9408906S,15
J25 Surprise 3,J25 Surprise 3,J25 Soaring 4,J25 Soaring 4,PT3.3194471S,15
J25 Soaring 2,J25 Soaring 2,J25 Landfall 2,J25 Landfall 2,PT2.9857486S,13
J25 Vampires 1,J25 Vampires 1,J25 Grave Robbers 1,J25 Grave Robbers 1,PT3.0670308S,15
